0,0
1,0.000792924354876
2,0.00205015180758
3,0.00349362323684
4,0.00556110517295
5,0.00788695652976
6,0.0101486213613
7,0.0122560119429
8,0.0163857304276
9,0.0206413932635
10,0.0225596269058
11,0.0256842980278
12,0.0294869043461
13,0.0314757524784
14,0.0381680501984
15,0.0418362444906
16,0.0455831325689
17,0.0504494878884
18,0.0523932869623
19,0.0615905111272
20,0.0650021341563
21,0.0719711630487
22,0.0678224190703
23,0.0891835123544
24,0.0924528336649
25,0.109697395369
26,0.103507199732
27,0.105989889377
28,0.116583310505
29,0.117165588796
30,0.126781096521
31,0.137810599694
32,0.128284168957
33,0.13545351347
34,0.142012454706
35,0.1611597104
36,0.157275747369
37,0.167040527514
38,0.182327404154
39,0.184512955459
40,0.179448473053
41,0.214965551644
42,0.209201471903
43,0.228448391408
44,0.227917606826
45,0.258353636052
46,0.236291761495
47,0.24879331265
48,0.250356289092
49,0.256193702063
50,0.281872665128
51,0.276537301147
52,0.302543939863
53,0.321151706889
54,0.300643943917
55,0.297438337244
56,0.311182828329
57,0.352880934924
58,0.339237094648
59,0.349892048253
60,0.338256150658
61,0.343717407621
62,0.359380145285
63,0.361302755648
64,0.37538158222
65,0.407012935845
66,0.393264656171
67,0.42907804243
68,0.437877048648
69,0.452899639688
70,0.472936759994
71,0.452946543186
72,0.478904596146
73,0.483374515343
74,0.474582982282
75,0.496254249237
76,0.502448002341
77,0.517612765468
78,0.530791932183
79,0.539458047291
80,0.549580707542
81,0.578315756119
82,0.582750679804
83,0.600267778475
84,0.592930470431
85,0.63187224437
86,0.646318174871
87,0.65762854497
88,0.652655524483
89,0.697731071199
90,0.699246388279
91,0.727248684302
92,0.754776728976
93,0.774419141555
94,0.798649444387
95,0.815104442978
96,0.840342464826
97,0.871943480803
98,0.898613242803
99,0.939595631921
100,1
